20,415,230,230,10,500,2300,0.01,180525.0,662416.56,-481891.56000000006
20,415,230,230,10,500,2400,0.01,180525.0,691216.56,-510691.56000000006
20,415,230,230,10,500,2500,0.01,180525.0,720016.56,-539491.56
20,415,230,230,10,500,2600,0.01,180525.0,748816.56,-568291.56
20,415,230,230,10,500,2700,0.01,180525.0,777616.56,-597091.56
20,415,230,230,10,500,2800,0.01,180525.0,806416.56,-625891.56
20,415,230,230,10,500,2900,0.01,180525.0,835216.56,-654691.56
20,415,230,230,10,500,3000,0.01,180525.0,864016.56,-683491.56
20,415,230,230,10,600,300,66.88799999995533,216630.0,216629.21119939518,0.7888006048160605
20,415,230,230,10,600,400,46.14699999998315,216630.0,216629.7033997507,0.2966002493049018
20,415,230,230,10,600,500,28.898000000012335,216630.0,216629.76487195524,0.23512804476195015
20,415,230,230,10,600,600,19.10000000000036,216630.0,216627.6140819661,2.3859180338913575
20,415,230,230,10,600,700,9.076000000000409,216630.0,216629.85600000067,0.14399999933084473
20,415,230,230,10,600,800,0.01,216630.0,230416.56,-13786.559999999998
20,415,230,230,10,600,900,0.01,216630.0,259216.56,-42586.56
20,415,230,230,10,600,1000,0.01,216630.0,288016.56,-71386.56
20,415,230,230,10,600,1100,0.01,216630.0,316816.56,-100186.56
20,415,230,230,10,600,1200,0.01,216630.0,345616.56,-128986.56
20,415,230,230,10,600,1300,0.01,216630.0,374416.56,-157786.56
20,415,230,230,10,600,1400,0.01,216630.0,403216.56,-186586.56
20,415,230,230,10,600,1500,0.01,216630.0,432016.56,-215386.56
20,415,230,230,10,600,1600,0.01,216630.0,460816.56,-244186.56
20,415,230,230,10,600,1700,0.01,216630.0,489616.56,-272986.56
20,415,230,230,10,600,1800,0.01,216630.0,518416.56,-301786.56
20,415,230,230,10,600,1900,0.01,216630.0,547216.56,-330586.56000000006
20,415,230,230,10,600,2000,0.01,216630.0,576016.56,-359386.56000000006
20,415,230,230,10,600,2100,0.01,216630.0,604816.56,-388186.56000000006
20,415,230,230,10,600,2200,0.01,216630.0,633616.56,-416986.56000000006
20,415,230,230,10,600,2300,0.01,216630.0,662416.56,-445786.56000000006
20,415,230,230,10,600,2400,0.01,216630.0,691216.56,-474586.56000000006
20,415,230,230,10,600,2500,0.01,216630.0,720016.56,-503386.56000000006
20,415,230,230,10,600,2600,0.01,216630.0,748816.56,-532186.56
20,415,230,230,10,600,2700,0.01,216630.0,777616.56,-560986.56
20,415,230,230,10,600,2800,0.01,216630.0,806416.56,-589786.56
20,415,230,230,10,600,2900,0.01,216630.0,835216.56,-618586.56
20,415,230,230,10,600,3000,0.01,216630.0,864016.56,-647386.56
20,415,230,230,10,700,300,88.49100000005848,252735.0,252735.41791288654,-0.4179128865362145
20,415,230,230,10,700,400,67.37399999995765,252735.0,252734.65397341768,0.34602658232324757
20,415,230,230,10,700,500,46.711999999981835,252735.0,252735.8588274562,-0.8588274561916478
20,415,230,230,10,700,600,29.81900000001346,252735.0,252734.38351430066,0.6164856993418653
20,415,230,230,10,700,700,20.037000000001505,252735.0,252735.4691490755,-0.4691490755067207
20,415,230,230,10,700,800,13.486999999997964,252735.0,252734.47199999663,0.5280000033671968
20,415,230,230,10,700,900,0.01,252735.0,259216.56,-6481.559999999998
20,415,230,230,10,700,1000,0.01,252735.0,288016.56,-35281.56
20,415,230,230,10,700,1100,0.01,252735.0,316816.56,-64081.56
20,415,230,230,10,700,1200,0.01,252735.0,345616.56,-92881.56
20,415,230,230,10,700,1300,0.01,252735.0,374416.56,-121681.56
20,415,230,230,10,700,1400,0.01,252735.0,403216.56,-150481.56
20,415,230,230,10,700,1500,0.01,252735.0,432016.56,-179281.56
20,415,230,230,10,700,1600,0.01,252735.0,460816.56,-208081.56
20,415,230,230,10,700,1700,0.01,252735.0,489616.56,-236881.56
20,415,230,230,10,700,1800,0.01,252735.0,518416.56,-265681.56
20,415,230,230,10,700,1900,0.01,252735.0,547216.56,-294481.56000000006
20,415,230,230,10,700,2000,0.01,252735.0,576016.56,-323281.56000000006
20,415,230,230,10,700,2100,0.01,252735.0,604816.56,-352081.56000000006
20,415,230,230,10,700,2200,0.01,252735.0,633616.56,-380881.56000000006
20,415,230,230,10,700,2300,0.01,252735.0,662416.56,-409681.56000000006
20,415,230,230,10,700,2400,0.01,252735.0,691216.56,-438481.56000000006
20,415,230,230,10,700,2500,0.01,252735.0,720016.56,-467281.56000000006
20,415,230,230,10,700,2600,0.01,252735.0,748816.56,-496081.56000000006
20,415,230,230,10,700,2700,0.01,252735.0,777616.56,-524881.56
20,415,230,230,10,700,2800,0.01,252735.0,806416.56,-553681.56
20,415,230,230,10,700,2900,0.01,252735.0,835216.56,-582481.56
20,415,230,230,10,700,3000,0.01,252735.0,864016.56,-611281.56
20,415,230,230,10,800,300,136.139000000286,332000,331999.89218729985,0.10781270015286282
20,415,230,230,10,800,400,88.9140000000605,288840.0,288840.5266257324,-0.5266257324256003
20,415,230,230,10,800,500,67.85599999995995,288840.0,288839.64011180727,0.3598881927318871
20,415,230,230,10,800,600,47.252999999980574,288840.0,288840.2650060489,-0.2650060488958843
20,415,230,230,10,800,700,30.657000000014484,288840.0,288839.4834794949,0.516520505072549
20,415,230,230,10,800,800,20.8520000000025,288840.0,288840.0727850542,-0.07278505421709269
20,415,230,230,10,800,900,17.115999999997936,288840.0,288834.10227296106,5.89772703894414
20,415,230,230,10,800,1000,0.5070000000000003,288840.0,288839.592,0.40799999999580905
20,415,230,230,10,800,1100,0.01,288840.0,316816.56,-27976.559999999998
20,415,230,230,10,800,1200,0.01,288840.0,345616.56,-56776.56
20,415,230,230,10,800,1300,0.01,288840.0,374416.56,-85576.56
20,415,230,230,10,800,1400,0.01,288840.0,403216.56,-114376.56
20,415,230,230,10,800,1500,0.01,288840.0,432016.56,-143176.56
20,415,230,230,10,800,1600,0.01,288840.0,460816.56,-171976.56
20,415,230,230,10,800,1700,0.01,288840.0,489616.56,-200776.56
20,415,230,230,10,800,1800,0.01,288840.0,518416.56,-229576.56
20,415,230,230,10,800,1900,0.01,288840.0,547216.56,-258376.56000000006
20,415,230,230,10,800,2000,0.01,288840.0,576016.56,-287176.56000000006
